id;label;video;playlist;start;end;duration;splits;prev_delta;post_delta
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_113;chau, nos vemos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;767.48;769.51;20.299.999.999.999.700;[('chau, nos vemos.', 767.48, 769.51)];0.0600000000000591;7.360.000.000.000.010
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_114;con mucha alegría queremos contarles que el museo terry se abre a la comunidad sorda.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;776.87;786.06;8.309.999.999.999.940;[('con mucha alegría queremos contarles', 776.87, 779.18), ('que el museo terry se abre a la comunidad sorda.', 779.24, 786.06)];7.360.000.000.000.010;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_116;sí, sumaron a su equipo a romina galán como asesora sorda y a la intérprete de lengua de señas argentina mariana quíntela.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;786.12;797.54;1.166.999.999.999.990;[('sí, sumaron a su equipo a romina galán como asesora sorda', 786.12, 792.12), ('y a la intérprete de lengua de señas argentina mariana quíntela.', 792.18, 797.54)];0.0600000000000591;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_118;con ellas trabajarán para que la accesibilidad sea un eje que atraviese todos los proyectos del museo, además, de capacitar al equipo del museo en lsa y desarrollar actividades artísticas diseñadas especialmente para personas sordas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;797.6;827.36;27.250.000.000.000.100;[('con ellas trabajarán para que la accesibilidad sea un eje', 797.6, 803.27), ('que atraviese todos los proyectos del museo, además,', 803.33, 816.36), ('de capacitar al equipo del museo en lsa y desarrollar actividades', 816.42, 822.21), ('artísticas diseñadas especialmente para personas sordas.', 822.27, 827.36)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_122;josé antonio terry fue, es y será un gran referente de la cultura sorda.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;827.42;838.12;10.700.000.000.000.000;[('josé antonio terry fue, es y será un gran referente de la cultura sorda.', 827.42, 838.12)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_123;fue el fundador y presidente durante 25 años de asam y promotor de la enseñanza de la lengua de señas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;838.18;852.57;1.306.000.000.000.000;[('fue el fundador y presidente durante 25 años de asam', 838.18, 845.51), ('y promotor de la enseñanza de la lengua de señas.', 845.57, 852.57)];0.0599999999999454;12.699.999.999.999.800
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_125;"desde el muse destacaron, ""este proyecto es un desafío muy importante, que viene a saldar una deuda de muchos años.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;853.84;862.06;11.909.999.999.999.900;"[('desde el muse destacaron, ""este proyecto es un desafío', 853.84, 859.57), ('muy importante, que viene a saldar una deuda de muchos años.', 859.63, 862.06)]";12.699.999.999.999.800;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_127;"es un acto de justicia social que contribuye a la realización de los derechos de las personas sordas"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;862.12;870.72;9.579.999.999.999.920;"[('es un acto de justicia social que contribuye a la realización', 862.12, 868.3), ('de los derechos de las personas sordas"".', 868.36, 870.72)]";0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_129;"desde ""cn sordos"" queremos destacar esta gran iniciativa.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;870.78;874.18;33.999.999.999.999.700;"[('desde ""cn sordos"" queremos destacar esta gran iniciativa.', 870.78, 874.18)]";0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_130;por más accesibilidad.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;874.24;880.66;6.419.999.999.999.950;[('por más accesibilidad.', 874.24, 880.66)];0.0600000000000591;15.180.000.000.000.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_131;la gran pregunta es, ¿los perros sueñan? y si sueñan, ¿qué sueñan?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;895.84;904.6;8.759.999.999.999.990;[('la gran pregunta es, ¿los perros sueñan? y si sueñan, ¿qué sueñan?', 895.84, 904.6)];15.180.000.000.000.000;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_132;bueno, en realidad es técnicamente imposible saber qué sueñan por lo menos a la luz de la ciencia actual.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;904.66;913.57;10.160.000.000.000.000;[('bueno, en realidad es técnicamente imposible saber qué sueñan', 904.66, 908.12), ('por lo menos a la luz de la ciencia actual.', 908.18, 913.57)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_134;los perros tienen las mismas etapas del sueño que tenemos nosotros.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;913.63;920.33;67.000.000.000.000.400;[('los perros tienen las mismas etapas del sueño que tenemos nosotros.', 913.63, 920.33)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_135;la etapa de sueño profundo, que se llama rem, que significa rapid eye movement, movimiento rápido de ojos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;920.39;930.15;7.450.000.000.000.040;[('la etapa de sueño profundo, que se llama rem,', 920.39, 923.33), ('que significa rapid eye movement, movimiento rápido de ojos.', 923.39, 930.15)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_137;cuando los perros comienzan a dormir entran en una modalidad de sueño ligero en la que su respiración es regular y pueden despertar fácilmente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;930.21;938.0;7.600.000.000.000.020;[('cuando los perros comienzan a dormir entran en una modalidad de sueño ligero', 930.21, 934.72), ('en la que su respiración es regular y pueden despertar fácilmente.', 934.78, 938.0)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_139;como venimos diciendo, los perros cuando sueñan a veces gimen, gruñen, lloran, se remueven e incluso mueven la cola.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;938.06;945.06;7.269.999.999.999.980;[('como venimos diciendo, los perros cuando sueñan a veces gimen,', 938.06, 941.15), ('gruñen, lloran, se remueven e incluso mueven la cola.', 941.21, 945.06)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_141;eso demuestra que algo les ocurre, están soñando.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;945.12;949.3;417.999.999.999.995;[('eso demuestra que algo les ocurre, están soñando.', 945.12, 949.3)];0.0600000000000591;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_142;se cree que en estos sueños, el animal, recuerda momentos que han vivido.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;949.36;954.36;5.0;[('se cree que en estos sueños, el animal, recuerda momentos que han vivido.', 949.36, 954.36)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_143;si tenés un perro y lo has visto moverse, lloriquear o ladrar mientras está dormido, seguramente estaba soñando.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;954.42;960.36;6.360.000.000.000.120;[('si tenés un perro y lo has visto moverse, lloriquear o ladrar mientras está dormido,', 954.42, 957.69), ('seguramente estaba soñando.', 957.75, 960.36)];0.0599999999999454;20.299.999.999.999.700
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_145;una fuga submarina cerca de una plataforma marina de la empresa petróleos mexicanos, pemex, provocó un impresionante incendio en la superficie, en aguas del golfo de méxico frente a las costas de ciudad del carmen.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;962.39;997.06;3.066.000.000.000.000;[('una fuga submarina cerca de una plataforma marina', 962.39, 965.48), ('de la empresa petróleos mexicanos, pemex, provocó un impresionante incendio', 965.54, 974.09), ('en la superficie, en aguas del golfo de méxico', 974.15, 987.12), ('frente a las costas de ciudad del carmen.', 987.18, 997.06)];20.299.999.999.999.700;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_149;el fuego comenzó luego de un presunto derrame de combustible de una válvula de control de un gasoducto que lo transportaba entre plataformas, a casi 80 metros de profundidad.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;997.12;1007.48;14.090.000.000.000.100;[('el fuego comenzó luego de un presunto derrame de combustible de una válvula', 997.12, 1001.84), ('de control de un gasoducto que lo transportaba entre plataformas,', 1002.0, 1004.6), ('a casi 80 metros de profundidad.', 1004.66, 1007.48)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_152;si bien, el incidente, fue atendido de inmediato, las impactantes imágenes de ver fuego en el mar recorrieron el mundo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1007.54;1022.81;21.519.999.999.999.900;[('si bien, el incidente, fue atendido de inmediato,', 1007.54, 1014.09), ('las impactantes imágenes de ver fuego en el mar recorrieron el mundo.', 1014.15, 1022.81)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_154;el presidente andrés manuel lópez obrador adelantó que habrá una investigación para determinar las causas exactas del accidente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1022.87;1040.36;2.502.999.999.999.980;[('el presidente andrés manuel lópez obrador adelantó que habrá una investigación', 1022.87, 1037.84), ('para determinar las causas exactas del accidente.', 1038.0, 1040.36)];0.0600000000000591;23.300.000.000.001.500
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_156;la activista ángela nardolillo, publicó la semana pasada en la organización off-the-grid missions, con sede en los estados unidos, un impactante y perturbador video sobre el asesinato de mujeres sordas en haití.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1042.69;1076.84;30.289.999.999.999.700;[('la activista ángela nardolillo, publicó la semana pasada', 1042.69, 1052.75), ('en la organización off-the-grid missions, con sede en los estados unidos,', 1052.81, 1066.15), ('un impactante y perturbador video sobre el asesinato de mujeres sordas en haití.', 1066.21, 1076.84)];23.300.000.000.001.500;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_159;nardolillo mostró la imagen de lo que dijo es una mujer haitiana sorda que fue violada y luego brutalmente asesinada y mutilada el pasado mes de mayo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1077.0;1090.54;13.059.999.999.999.900;[('nardolillo mostró la imagen de lo que dijo es una mujer haitiana sorda que fue', 1077.0, 1086.6), ('violada y luego brutalmente asesinada y mutilada el pasado mes de mayo.', 1086.66, 1090.54)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_161;esa mujer era madre de cinco hijos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1090.6;1094.06;34.600.000.000.000.300;[('esa mujer era madre de cinco hijos.', 1090.6, 1094.06)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_162;además, en el video que mostró se ven imágenes de tres mujeres haitianas sordas en una zanja.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1094.12;1104.36;9.450.000.000.000.040;[('además, en el video que mostró se ven imágenes de tres mujeres haitianas', 1094.12, 1099.45), ('sordas en una zanja.', 1099.51, 1104.36)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_164;sus cuerpos muestran signos evidentes de abuso.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1104.42;1108.54;4.119.999.999.999.890;[('sus cuerpos muestran signos evidentes de abuso.', 1104.42, 1108.54)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_165;dos de las mujeres eran madres y una estaba embarazada.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1108.6;1112.54;3.940.000.000.000.050;[('dos de las mujeres eran madres y una estaba embarazada.', 1108.6, 1112.54)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_166;este aberrante incidente ocurrió en 2016.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1112.6;1120.48;7.880.000.000.000.100;[('este aberrante incidente ocurrió en 2016.', 1112.6, 1120.48)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_167;nardolillo explicó que las personas sordas en haití no tienen derechos y son violentamente maltratadas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1120.54;1132.51;12.549.999.999.999.900;[('nardolillo explicó que las personas sordas en haití no tienen derechos', 1120.54, 1130.3), ('y son violentamente maltratadas.', 1130.36, 1132.51)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_169;incluso que los asesinatos no son investigados por la policía ni la justicia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1132.57;1138.27;9.240.000.000.000.000;[('incluso que los asesinatos no son investigados', 1132.57, 1135.36), ('por la policía ni la justicia.', 1135.42, 1138.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_171;con el apoyo de la wdf, federación mundial de sordos, nardolillo se inició una campaña mundial para reunir apoyo y exigir a las autoridades de haití y a los líderes mundiales, el fin de la violación de los derechos humanos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1138.33;1166.75;26.389.999.999.999.800;[('con el apoyo de la wdf, federación mundial de sordos,', 1138.33, 1144.78), ('nardolillo se inició una campaña mundial para reunir apoyo y exigir', 1144.84, 1152.12), ('a las autoridades de haití y a los líderes mundiales,', 1152.18, 1159.57), ('el fin de la violación de los derechos humanos.', 1159.63, 1166.75)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_175;el miércoles pasado, en un operativo comando, asesinaron al presidente jovenel moise.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1166.81;1183.87;11.970.000.000.000.000;[('el miércoles pasado, en un operativo comando,', 1166.81, 1172.24), ('asesinaron al presidente jovenel moise.', 1172.3, 1183.87)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_177;la violencia en haití está fuera de control.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1184.03;1190.57;6.539.999.999.999.960;[('la violencia en haití está fuera de control.', 1184.03, 1190.57)];0.1600000000000818;18.800.000.000.001.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_178;¿vieron la nota de haití ? ¿hay democracia en haití?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1192.45;1198.18;5.730.000.000.000.010;[('¿vieron la nota de haití ? ¿hay democracia en haití?', 1192.45, 1198.18)];18.800.000.000.001.000;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_179;con tantas muertes y opresión hacia las personas sordas y violencia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1198.24;1203.06;4.819.999.999.999.930;[('con tantas muertes y opresión hacia las personas sordas y violencia.', 1198.24, 1203.06)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_180;el mundo ve la desigualdad de las personas sordas allí.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1203.12;1207.0;3.880.000.000.000.100;[('el mundo ve la desigualdad de las personas sordas allí.', 1203.12, 1207.0)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_181;debemos reflexionar sobre lo que está sucediendo, esto no es democracia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1207.06;1214.21;8.660.000.000.000.080;[('debemos reflexionar sobre lo que está sucediendo,', 1207.06, 1211.21), ('esto no es democracia.', 1211.27, 1214.21)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_183;esperemos que otros estados no copien lo que está sucediendo en haití.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1214.27;1218.78;4.509.999.999.999.990;[('esperemos que otros estados no copien lo que está sucediendo en haití.', 1214.27, 1218.78)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_184;sí, es una situación muy triste y esperemos que se haga justicia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1218.84;1224.27;5.430.000.000.000.060;[('sí, es una situación muy triste y esperemos que se haga justicia.', 1218.84, 1224.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_185;"el martes pasado hubo una nueva edición de ""cn sordos ecología"", luciana nos contó detalles de cómo no tirar los restos de comidas y de cómo reciclarlos haciendo compost.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1224.33;1237.66;11.570.000.000.000.100;"[('el martes pasado hubo una nueva edición de ""cn sordos ecología"",', 1224.33, 1227.84), ('luciana nos contó detalles de cómo no tirar los restos de comidas', 1228.0, 1233.21), ('y de cómo reciclarlos haciendo compost.', 1233.27, 1237.66)]";0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_188;el compost genera vida, con los microorganismos que allí viven y como fortalece la tierra mucho más y la nutre.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1237.72;1245.75;8.310.000.000.000.170;[('el compost genera vida, con los microorganismos que allí viven', 1237.72, 1241.39), ('y como fortalece la tierra mucho más y la nutre.', 1241.45, 1245.75)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_190;es importante que reflexionemos y sumemos cada uno nuestro granito de arena, para que la tierra esté más fuerte y mejor.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1245.81;1256.84;10.090.000.000.000.100;[('es importante que reflexionemos y sumemos cada uno nuestro granito', 1245.81, 1250.45), ('de arena, para que la tierra esté más fuerte y mejor.', 1250.51, 1256.84)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_192;la tierra es tu casa y hay que cuidarla. es verdad.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1257.0;1262.45;54.500.000.000.000.400;[('la tierra es tu casa y hay que cuidarla. es verdad.', 1257.0, 1262.45)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_193;hace dos domingos presentamos una nota de yoga muy linda, ¿se acuerdan?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1262.51;1270.39;7.880.000.000.000.100;[('hace dos domingos presentamos una nota de yoga muy linda, ¿se acuerdan?', 1262.51, 1270.39)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_194;bueno en el zócalo, por error, apareció miramar, pero en realidad era en villa gesell, disculpas, era villa gesell.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1270.45;1279.0;7.149.999.999.999.860;[('bueno en el zócalo, por error, apareció miramar,', 1270.45, 1273.33), ('pero en realidad era en villa gesell, disculpas, era villa gesell.', 1273.39, 1279.0)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_196;mirá lo que tengo puesto. sí, muy lindo, ¿de quién es?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1279.06;1283.33;4.269.999.999.999.980;[('mirá lo que tengo puesto. sí, muy lindo, ¿de quién es?', 1279.06, 1283.33)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_197;"es de una persona sorda, emprendedora, ""las felipas"", síganla en instagram.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1283.39;1292.81;9.419.999.999.999.840;"[('es de una persona sorda, emprendedora, ""las felipas"", síganla en instagram.', 1283.39, 1292.81)]";0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_198;tiene cosas muy lindas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1292.87;1295.12;2.25;[('tiene cosas muy lindas.', 1292.87, 1295.12)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_199;sí, la verdad que sí, tiene cosas muy lindas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1295.18;1298.54;33.599.999.999.999;[('sí, la verdad que sí, tiene cosas muy lindas.', 1295.18, 1298.54)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_200;bueno, nos vemos el domingo a las 19:00.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1298.6;1300.69;2.090.000.000.000.140;[('bueno, nos vemos el domingo a las 19:00.', 1298.6, 1300.69)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_201; ¡chau;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;1300.75;1303.33;25.799.999.999.999.200;[(' ¡chau', 1300.75, 1303.33)];0.0599999999999454;
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_3;"bienvenidos a ""cn sordos"". ¿cómo están?";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;36.84;39.66;2.819.999.999.999.990;"[('bienvenidos a ""cn sordos"". ¿cómo están?', 36.84, 39.66)]";;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_4;mi nombre es lautaro.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;39.72;41.09;13.700.000.000.000.000;[('mi nombre es lautaro.', 39.72, 41.09)];0.0600000000000022;0.0599999999999951
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_5;este es el noticiero presentado por personas sordas en lengua de señas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;41.15;46.51;5.359.999.999.999.990;[('este es el noticiero presentado por personas sordas en lengua de señas.', 41.15, 46.51)];0.0599999999999951;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_6;estamos todos los domingos a las 19:00 hs, vamos a empezar.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;46.57;51.75;5.18;[('estamos todos los domingos a las 19:00 hs, vamos a empezar.', 46.57, 51.75)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_7;hola a todos, mi nombre es lucía.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;51.81;56.06;4.25;[('hola a todos, mi nombre es lucía.', 51.81, 56.06)];0.0600000000000022;0.0599999999999951
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_8;volvimos a la presencialidad, la semana pasada estuvimos por zoom debido a un contacto estrecho.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;56.12;61.81;7.369.999.999.999.990;[('volvimos a la presencialidad, la semana pasada estuvimos por zoom', 56.12, 60.15), ('debido a un contacto estrecho.', 60.21, 61.81)];0.0599999999999951;0.0599999999999951
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_10;finalmente fue resultado negativo, estamos muy aliviados, pero acuérdense que muy importante seguir cuidándose usando barbijo, manteniendo distancia como siempre.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;61.87;7.053.999.999.999.990;918.999.999.999.999;[('finalmente fue resultado negativo, estamos muy aliviados,', 61.87, 65.21), ('pero acuérdense que muy importante seguir cuidándose usando barbijo,', 65.27, 68.3), ('manteniendo distancia como siempre.', 68.36, 70.53999999999999)];0.0599999999999951;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_13;y gracias a todos ustedes por preocuparse y preguntarnos cómo estábamos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;70.6;74.27;36.700.000.000.000.000;[('y gracias a todos ustedes por preocuparse y preguntarnos cómo estábamos.', 70.6, 74.27)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_14;todo el equipo dio negativo, volvimos y continuamos trabajando.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;74.33;78.87;4.540.000.000.000.000;[('todo el equipo dio negativo, volvimos y continuamos trabajando.', 74.33, 78.87)];0.0600000000000022;0.1599999999999966
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_15;¿empezamos? empezamos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;79.03;80.15;11.200.000.000.000.000;[('¿empezamos? empezamos.', 79.03, 80.15)];0.1599999999999966;10.689.999.999.999.900
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_16;"""cansino la nueva vacuna contra el covid"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;90.84;95.3;4.459.999.999.999.990;"[('""cansino la nueva vacuna contra el covid"".', 90.84, 95.3)]";10.689.999.999.999.900;10.600.000.000.000.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021_17;las autoridades sanitarias autorizaron la semana pasada el uso de emergencia de una nueva vacuna que pronto llegará al país.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-27062021;resumen_semanal;96.36;104.03;13.509.999.999.999.900;[('las autoridades sanitarias autorizaron la semana pasada el uso de emergencia', 96.36, 100.50999999999999), ('de una nueva vacuna que pronto llegará al país.', 100.57, 104.03)];10.600.000.000.000.000;0.0600000000000022
